,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
224,0.04212681602213825,0.5463118003543131,0.41710393656995187,-0.34878824407696174,0.02973705263266987,-0.0763409953718825,0.23673038805841984,0.3401194697487253,-0.006580957480544792,-0.4746306722426713,-0.019684024386348396,4
1213,0.30948572730972884,-0.34742994029468416,0.3219558086346102,-0.190678661665253,-0.14724208047497928,-0.43754058349827063,-0.42817695673968975,-0.03493758817239271,-0.43918984411891887,0.22804861840614452,0.03041547460517103,6
1378,-0.3744265127529178,-0.25305112247540734,-0.36159163394748695,-0.22250875905016138,-0.11711230791888372,-0.32702121864382566,-0.3268833882399895,-0.20258931349300088,-0.07962634725314681,-0.5088885989785158,-0.28574454931174553,6
1484,-0.2536323088839936,0.6202359652361105,-0.31472279355508653,-0.11105100785869344,-0.16958622173633747,-0.3298982354128171,-0.31331949498325523,-0.12728454635965697,0.4120005470548775,-0.031113494686923492,0.13007667682279436,4
470,0.6401060178760699,-0.2763667203485781,0.46330913655486466,0.010335003018362729,0.02799567838073483,-0.01991710643411743,0.0038524952946250857,0.359995480332119,-0.40273075137028425,-0.06763842181167704,0.03955379298254236,5
891,-0.2452710058155882,0.28155151024415165,-0.4718166479555269,-0.06460096995267602,-0.07671533018711332,0.00456073660607669,0.45836194572912475,0.13809169648505204,0.5407568367331906,-0.19834474213599648,-0.25876054729640036,5
205,0.6087794592117735,-0.30099866858418184,0.5696046831050185,0.010267980249453091,0.03786719685129166,-0.15548882242171366,-0.13281600738419538,0.33259110093244165,-0.17026525285577573,0.15610704663680897,0.08369676246243092,7
1289,-0.18104666640491382,0.09628855859874397,0.03559019539518609,0.3322633719628586,-0.09879767127159365,0.09420039793645366,0.4613372557559787,0.3029081250213107,-0.01719445825476056,0.7212982191398425,-0.0499814646524624,5
134,-0.0721963047057658,0.8568169084152726,-0.33979467023268867,-0.07198089005737726,-0.022062731256777757,-0.08232875503663566,-0.15906240929640697,-0.13437975176998593,-0.17678107337113946,-0.19111642031198453,-0.1470041591931394,6
739,0.16239166634534094,0.37639520532941634,-0.5780757299810776,-0.04091247512820172,0.004710269324065331,0.12415628416954393,-0.1069749392056453,0.4961583444816921,0.10467405610624705,-0.1425606001944584,-0.4379227365529696,5
1349,-0.3696724879051446,0.1067987000859187,-0.6306686569559767,0.08399039086139186,-0.062292212891466754,0.22213900710168463,-0.07535991050365416,-0.37635167338323594,0.29039668403040164,-0.3695066006508197,0.16039897215810942,5
1171,-0.31708177624283185,0.1571855664377053,-0.6296542006726303,-0.10877194482313957,-0.09104453633290924,0.4381507650571735,-0.033957666101889425,-0.36615285048238,0.3192489076485426,0.05835126058336604,0.16014096386270202,6
539,0.39937946649028305,-0.03750840665602949,0.5812531058802952,0.4470989144161546,0.06428822303619983,-0.2509858798160531,-0.2162592905113237,0.3649750698921019,-0.14247327383653086,-0.05433193009389721,0.17602325573527466,5
805,-0.018801804946101067,-0.3786999279383702,0.1812325331409203,-0.026938013466312142,-0.20619295638033588,-0.31063357239951633,-0.3033410128985925,-0.4620036672083495,0.03347380562790303,0.06755783398847628,0.6103322884239132,7
1090,0.2161856156625921,-0.3350368109298877,0.30934757712570116,-0.10148883022910642,-0.021257739647285074,0.5594560160300642,0.1874793386814904,-0.26546146846464275,-0.4804119673442525,-0.037197993596350155,0.28944367437126095,8
1040,-0.15445731204252802,0.7139645004492206,-0.40677421782282847,-0.07026971745639894,0.0033144725174576277,0.003496697273206051,-0.12861238669454908,0.12601662510246636,0.5093015188142689,0.020445035545956617,-0.06118781250989718,5
281,-0.05080395453399992,-0.2055428561076209,0.29973709868243237,0.09731888029417914,0.8205459688804715,-0.14841258296193197,-0.1582552333017501,0.03428780624023693,-0.05650782001775201,0.35526665003040564,-0.07005654159309607,7
1578,-0.3948953173674919,0.3592559127580482,-0.2809772613951103,-0.237081688694609,0.2935215498844956,-0.12435197348686754,-0.36403939863240925,-0.32283471927255,0.31910298928112274,0.03163282720417039,0.3723497309359059,6
80,-0.45543737618963953,-0.16258712210379803,-0.13630367394453555,-0.2490970539611145,-0.146782620435758,-0.46046467346503855,-0.357867302226159,-0.18764802091604008,0.23961777823046776,-0.21661449633820176,-0.4293274178026255,5
145,-0.03172662701894181,0.19970076912327644,0.36023950407463357,-0.13178738023789968,0.15781711985559801,0.3877075726009691,0.7227469742879424,0.007105403868871381,-0.2298788738923759,-0.05660234740659622,-0.24142785028147626,5
409,0.6320741438493684,-0.09971030900491426,0.2959905509234529,0.3661850145322759,-0.09769738240429623,0.25482206960057646,0.020264784690821255,0.188768214204559,-0.4452423358894238,-0.13690076864265086,-0.2033040477986727,4
692,0.019664153570234683,-0.025793324974805618,0.14984025722724714,-0.04666731866236259,0.8679935335010218,0.0014602294711683027,0.05766028598145399,0.07462410926575812,-0.22235647910303005,0.36875157437270223,-0.1630631288787777,5
1216,-0.15461664379255552,0.15111529222453388,0.1285137570750871,-0.24515460304204278,-0.115401161203217,-0.36030382527493593,0.6344309238179076,0.007926841039582676,-0.08773032412684656,0.12054317043094316,-0.5556188663453625,6
428,0.2349639291800497,-0.022896275670748988,0.1588427863212968,-0.4606103029039683,-0.19455103613005933,-0.3445537952802809,-0.2624391869889785,0.2925764683989312,-0.24147292812658458,-0.17983779474091705,-0.5524321523700698,5
693,0.14191171170900538,-0.09698775105868003,0.09139474699826881,0.06727715082375721,-0.026748293971873668,0.17793558681353241,0.8338703391971333,0.31813313537044,0.020904361823222025,-0.081732410671603,-0.3486159339827725,5
537,-0.05274488049041723,0.6939337857206825,-0.06648527082875084,-0.13012842650664289,-0.03079588089456464,-0.4346953637173665,-0.425392626341575,0.1004278081225328,0.15947985399488215,0.27589889536644663,0.1086879891844873,6
249,-0.16758427658346828,0.21124019668193175,-0.39806049351317246,-0.10935670912952489,-0.021076860845146886,-0.2701505323343729,-0.20414954942838948,0.23551727892148464,0.5539975979980655,0.5095838112878062,-0.1404352965601112,6
308,0.2924081445609271,-0.1404428361358053,0.22306190561459713,-0.025309131972065108,0.6911495776674944,-0.2672732289312652,-0.2693685025501244,0.36141696211309227,-0.2016739289953733,-0.04269140838016223,-0.22265862347236084,6
1409,-0.3424989966308459,-0.02558493729931007,-0.3576026561641317,-0.08000868529935909,-0.12817704697718113,0.5929151528189882,0.058864048796906994,-0.23791751284884036,0.3811303683280336,0.41229267820301957,0.06682616055484135,6
665,0.29546403358780826,0.16535110461104088,-0.320152404462394,-0.18196710953101305,-0.035071423385977546,0.41539017398711353,0.022178964879609193,0.3414364160435895,-0.527754696252694,-0.27571184623225936,-0.323045895174428,5
40,-0.18979638119162848,-0.1408514257885134,0.14810937224329848,0.7726124672907326,-0.09272999761182993,-0.12005762983696111,0.3993292347027337,0.18087433171105272,0.03964736034463937,0.32857150480368086,0.02342228276503471,5
288,0.13136466385205892,-0.02626278471455703,-0.558639916548984,-0.016550067611143558,0.04514425996314159,0.23713594288787565,0.04628801342998636,0.27187357353086206,0.11251066184510186,0.7160561211324651,0.09988409633926533,7
1523,-0.4625586051878325,-0.14153569802449342,-0.05706538226091456,-0.20252782275981562,-0.12911634549858372,0.6649872546457206,0.234124597742058,-0.406231036726352,0.09916077219941212,-0.1818038673511487,-0.011429750485623027,5
1465,-0.343777287484107,0.13677581575934644,-0.3457026537026631,-0.23432809286066167,-0.20475370807379406,0.6824985404294529,0.07821424300060267,-0.19756686599102957,0.2522836811687387,0.027538051360541087,-0.267218449759545,5
1056,0.11026251461298271,-0.08834206441182098,0.43984569839067644,0.3428169221330695,0.0951172137630615,-0.40715294107176214,-0.36671314366866326,-0.15540641158264829,-0.21664555909304567,-0.13299094716939627,0.5205552828005612,7
948,0.10278364880137464,-0.7022932907322496,0.28337923955425787,-0.16157735103611212,-0.08167562302967406,-0.17318537166052847,-0.23872859473184077,-0.20041469162502995,0.19750424507132225,0.18527878624929983,0.4273768772194681,7
991,-0.262564764276396,-0.3931639704900778,0.017364206099093504,-0.14323977238550903,-0.04353518151557994,0.5419858884433821,0.2453482345181496,0.0383935650675891,0.3371943701308648,-0.3939344606575317,-0.35981168541312514,5
1148,-0.1399679877199138,-0.3609667670529261,0.35877079753713403,-0.17921992455297303,-0.014613180689283198,-0.3082341710572277,-0.3630850328780048,-0.3694194229291219,0.23963285431745554,0.005121614458010941,0.5179790080469513,6
1284,-0.4167092743199361,-0.33105863506128586,-0.22854100262007143,-0.09312124359344263,-0.19235475883706393,0.11169612292913418,-0.17495337096749342,-0.5787358368120039,0.28092897174009035,-0.3183457005484749,0.24610100526297127,5
1597,-0.46413429363201114,0.21855961653963468,-0.2588400610549727,-0.1276295561572109,-0.08846293210165479,0.5148489324503871,-0.02505478222057788,-0.22591715517500585,0.5600372071512133,0.10216145172211473,-0.06988217479027561,5
1170,0.23312707440129224,-0.43211669432997707,0.1633672333799134,-0.30699587285352575,-0.24947267558380445,-0.4793379407257861,-0.48309568386278884,-0.018731930571741797,-0.3318258988416664,0.03223495208978867,0.03332100269847939,6
817,0.507481289596836,-0.47312847231166333,0.2725169381001545,-0.23719542528677767,-0.026237545246396682,0.10642663219969296,-0.21081920273465465,-0.2447436419042663,-0.07178984801080762,0.1509989112345346,0.4937320743896543,6
162,-0.18222176408314883,0.007431546587769859,-0.7239313472277975,-0.3632344791562743,-0.14874910089307938,0.0656700347976276,-0.2870892348035023,-0.11215063818961932,0.07469164163883577,-0.3535251765252174,-0.24233939799719825,6
803,-0.23391947403517346,0.11812257286802268,-0.6443740743457078,-0.018090393352323833,0.3705481524152389,-0.11781391953025513,-0.009346964672069436,0.1230473103673183,-0.30275589948872755,0.007178063627981778,-0.5075990631613696,6
923,-0.18267539271563304,-0.13771649328040883,0.041928328288802635,0.9294438340833325,-0.015415530488496788,0.2025923735949545,-0.009338849158948958,0.1656026484621028,0.0933877096256942,-0.02240909246025557,-0.0634338357009606,6
440,0.49873716888603004,-0.24678279167104744,0.4676192733260401,-0.04874919648372076,-0.06666629551119702,-0.19151792320871433,-0.10772532317652049,0.20996107441052458,-0.5664949626444422,0.19370560259573769,-0.11859557367723025,8
85,-0.5637318592128032,0.08563900663999775,-0.4293627014139025,-0.16613895935104137,-0.16844168762753237,0.20655735662685817,-0.13593768771251175,-0.23689620603615774,0.44284026524499454,-0.2779642127323993,-0.20954439411700793,5
560,0.6734847913312577,0.1079086960847039,0.3009826813494006,0.04959153869687154,-0.07090643579920163,-0.27830977303852183,-0.22352705511453813,0.37634099419599737,-0.29669812009024005,-0.13920971563553428,0.24542614753256237,5
787,0.48289568416527895,0.0899195940717575,-0.07956122428603185,-0.12023380299403422,-0.09000741265222428,0.14948436309370963,0.17540879287245298,0.6238863250914813,-0.42492302204356885,-0.28971479939368916,-0.15164606483139545,6
691,0.1468257672392483,0.6359902252430899,-0.046173394674251626,0.012603142355814249,-0.0028784119106762974,-0.10756925795217882,0.4107550502840626,0.46977198721448754,0.3176507785309941,-0.20239758070787262,-0.1697531923184265,5
1257,-0.36769793948139,0.14137133640512572,0.022474280583726452,0.7780372419102464,-0.02542418337277873,-0.17971493207869896,0.33229896564447226,-0.10710566981230471,0.027925169042040884,0.11977861933399364,0.26267950387301414,6
1493,-0.10770596737469817,0.020585251089738157,-0.017051484612126005,-0.13711871165660414,0.009860437415948643,0.20614673490765353,0.9249027561200228,-0.06200504947444268,-0.10019564397490223,-0.12167348027090429,-0.20532008173816316,5
611,0.5878529082657405,-0.17313154660358382,0.3003931645558466,0.023976877430749763,-0.028814467084292007,-0.21803554943663886,-0.19424335889259225,0.4281794137519666,-0.4497867240106557,-0.1461777438143547,-0.2013196085872431,5
528,-0.023982971586949328,-0.2101661721368622,0.39242826059760727,0.015148676674932242,-0.025707204288819518,0.5380503407052262,0.09052875016015195,0.37972338407353995,0.06530546998611753,0.18912821755713136,-0.5643110449503099,6
401,-0.149580392145482,-0.6286456360312321,0.06262266515166615,-0.2500484967321215,-0.2542106776392424,0.1657501430274852,-0.10819220111670295,-0.41124689207493825,-0.05747840149123928,-0.4665238995754866,0.14869589435988295,6
653,0.20185737816445395,-0.35939439001553025,0.5327583091213002,0.06026496396783828,-0.05851982639898674,-0.21380969566393995,-0.16285422906098132,0.14708264277577196,-0.4026978256544492,-0.22674604504388907,0.481407023199302,6
1547,-0.3168878207121015,0.11012119036461364,-0.23977154442199014,-0.18190039447943118,-0.22907789789154073,-0.10119981329751969,-0.16997764028856777,-0.5336316259149727,0.4227055065677954,-0.23876224105559415,0.4299031711508107,5
712,0.0798191862972158,0.33092547538248307,-0.5082423554881382,0.1713422310608262,-0.02691086801327769,-0.10041994505135221,-0.1495871813562162,0.4749388907051531,0.11569499360948084,-0.44866124495542453,-0.3507347943985064,5
1180,-0.04184412937169254,-0.604748531957415,0.18451464753293517,-0.05995156974195226,-0.14836191408368365,-0.28380515586041294,0.009852302749355453,-0.2441483846776775,-0.1621671334726947,0.5455334021028421,0.3297293411593593,6
1251,-0.28304555175581225,0.17521019591232528,-0.40425590460234656,-0.14448106487135592,-0.13370873650620807,0.6394731304165574,0.24733860635245292,-0.1422998305890441,-0.12116936436766046,-0.24172876493615422,-0.35148917335770963,5
489,0.3105766832430286,-0.4245421868657041,0.3653298686540692,0.023939786132471226,-0.1695386512259185,-0.3097909625333058,-0.3431955767550992,0.48318477000485255,0.10320366711207565,0.29888347194217646,-0.11541309199941026,6
176,-0.284084717680335,-0.40046245709614087,-0.15184120071052876,-0.18537878655959913,-0.07695619817329144,-0.4115771923464039,-0.16911051508351815,-0.16621303814163685,0.05934364554035122,-0.538442004607529,-0.4201428402919256,5
97,-0.3565208894653224,-0.07308369109302647,-0.05064963394174774,-0.1797580192997279,-0.1745658458810443,-0.578974723117477,-0.3498757291864007,-0.11132691039969388,-0.1861996997397522,-0.07811351278543818,-0.5398236546106929,5
1009,0.412315976236524,-0.08711384962674851,0.25623441332306773,0.10386925238462019,0.3399174822542795,0.5427253665384479,0.14542771424963147,0.14061342852577782,-0.47616461356317125,0.07227811021613857,0.2509758509800609,5
1386,-0.2612185514463401,0.3098316904539867,-0.5102254477802108,-0.25914534796703137,0.13169834678818385,-0.37232165660864885,-0.3528160320637086,-0.16945343270139018,-0.035599179628494314,-0.22800544382267574,-0.3819261710988385,5
264,0.6089605877077532,0.045580519662961,0.2851668298731148,-0.02496937938114193,-0.12645798454512613,-0.26368532350195106,-0.15009994986078837,0.4237575236535207,-0.37967634138493794,0.3169868680361896,0.11352983694939713,5
1415,-0.3818188661182902,0.0913946084868678,-0.436272005979786,-0.20883212417163685,-0.14971110194357948,-0.23611668775596362,-0.27141775118924544,-0.024374647110261667,0.5056049081447928,0.3364705948596485,-0.3010685171490305,5
1105,-0.3609837237165623,0.07330616046005287,0.014416618946830726,-0.09685279375596956,-0.2609547833559034,-0.08553126174214253,0.023955331157743783,-0.4957644448684292,0.19932701333887004,-0.1067555674307452,0.6941407693602014,5
862,-0.2376023753335838,-0.3039172884323529,0.127020140168557,0.057703895380904,-0.21948027098819275,-0.428231105241849,-0.32938596257187563,-0.1248019994238421,-0.23248388159411898,-0.6495569051560751,-0.010885264851717905,5
875,0.11085557699193192,-0.48877834450134117,0.2661284898258794,0.07443515736079677,0.18383321334580127,-0.3409081445902383,-0.3721498559551449,-0.12915801938448665,-0.0028971658549539017,0.3125412913212439,0.519192671617659,7
17,-0.017446308351060456,0.02485430101610264,0.006406881282484612,-0.08227816839332738,0.8243357096451895,0.0016537262792804981,0.0400755615580567,0.003907224892868004,-0.18015720763902043,0.5073634280301161,-0.14573765234087607,5
641,0.28776735859799984,0.14740021395315606,0.3683042498426411,-0.07189459111772303,-0.14850818355171488,0.20797499999729366,0.2778454089092992,0.551765361398186,0.4093509718819653,-0.07048907385086264,-0.36763837851664294,5
1340,-0.2459655468132572,-0.05199932552917721,-0.6731555105127013,-0.3108419989444444,-0.03848317897918602,-0.14360290112472396,-0.24567984798424972,-0.3783495303084342,0.1654465825432567,-0.3641809826431749,0.037760659737659734,6
569,-0.42032615327711476,-0.32358981502646705,-0.05490046696516102,-0.08296619350198384,0.055263858991541556,0.10315026461043486,-0.046892832877847006,-0.39270465791002357,0.5789597259686633,-0.179546396654399,0.41373527258445375,6
945,0.4338574848541927,-0.19702728084200605,0.3073223339303908,-0.15351942208938404,-0.14054966119804493,-0.34084316704639356,-0.3232301040440974,-0.23130277789989337,-0.44524857367074616,0.31248172053720025,0.2552148869355562,7
1247,-0.34971968856753205,0.08201248150499728,-0.2752257435381986,-0.34694408143279176,-0.07690208622712402,-0.05538056267638356,-0.2509468228527824,-0.06899791045244158,0.7671766881321979,0.08535189474471662,0.04785094432794711,5
265,0.6005251688382922,-0.4493404096657087,0.38404304042425447,-0.15742100129152217,-0.10510685655256617,-0.28361223785298906,-0.3330464440895731,0.008487457521344038,-0.21621504871454572,0.10961998662434327,-0.06286077408750325,7
120,-0.1359425233809687,0.7028742630071297,-0.21565571989340407,-0.13810097312682673,0.4465197597133155,-0.13037559744653252,0.3001346742935753,-0.06723821849992909,-0.016709450279794355,-0.12071505939759102,-0.30996339812844215,5
172,-0.09156600623701905,-0.30033308885316823,-0.25853815683600734,-0.1906051898590981,-0.15330754259668763,-0.4708635978167651,-0.4316375981623216,0.11979993160198821,-0.06820942735360384,-0.14167653371171599,-0.5723983307022291,6
1067,0.42648670657829957,-0.3248835723061251,0.35512071792387706,-0.06417713728514599,-0.15585831177274068,-0.3287253808943629,-0.2960752721425229,-0.1452823439125689,-0.5035927940785481,0.2707644937580733,0.1195470424603786,7
343,0.5366357715616326,-0.27870044046819775,0.36994441043007786,-0.18973822102359805,0.23490745748361908,-0.34183546686439303,-0.3573882266307288,0.2788267264131785,-0.026064619973302932,0.19620889950637313,-0.21167822111263315,6
1348,-0.2261665764611841,0.24980037161717175,-0.43506632849104315,-0.18429223690974159,-0.07073988844630914,-0.298400954349659,-0.3685133001724428,-0.16336755531714953,0.06580579630078663,-0.5563680924714143,-0.30461120498817257,5
142,-0.30931674069606346,-0.18107866383260668,-0.2401379703909203,-0.09045973059734691,-0.1374247256579056,0.18360605162874824,0.08675985113880753,-0.470760987789798,0.4124829663069063,0.13428221039639315,0.579457192045243,6
1116,-0.36290285767256464,0.4336672955699658,-0.4939812651807493,-0.013178166181223245,0.03594659392944414,-0.04004881408423099,-0.3706941542559558,-0.2604621439611961,0.21364140538850152,-0.16425254377790077,0.39404408438355765,6
759,0.09732870589808348,-0.2124212573733383,-0.110422889743698,-0.00970936467522925,0.03397998876061303,0.5775489592354597,0.4453949479409332,0.2772558930316559,-0.2767430260983976,-0.28751076584151464,-0.40484907470722326,5
215,-0.20605928158095432,-0.05742353912473573,0.3056760385073901,0.5902749796742215,-0.15865856946108248,0.26316043034732833,0.6159851114235269,0.0941105158172134,0.05086870483746548,0.1633573900440962,0.019648282902885162,5
344,0.5692096886920135,0.06520358674650402,0.3254305354943794,0.01201388488122431,-0.03214991731018353,-0.2613145055510498,-0.12174079864002783,0.5651379477099995,-0.3426490289100431,0.19898032020163497,0.07195360228696268,6
751,-0.006521275649072473,0.39452507040904283,-0.5074775606256228,0.14812158185876065,0.01883845677234222,0.06218972959401659,-0.11368314135243678,0.39315215412345833,-0.07907130780589089,-0.3688998367668281,-0.500779073151858,5
880,0.23857270182185417,0.08479361587550918,-0.22035118276340304,-0.314167005367859,-0.0949013513369873,-0.26499994848247077,-0.36529104449558447,-0.24666589586607346,-0.49238383705070216,-0.4680456327739032,-0.2315516135643545,5
1043,0.13798481792021902,-0.15665873449460835,0.1452573529366149,0.918291016817673,-0.07985890180297313,0.041349981918372726,-0.0462058192586998,0.19878828712390093,-0.027834496275164336,0.1823346194050492,0.09110676226580906,7
952,-0.029085484355717457,-0.5149125829545892,0.28035797746696545,-0.10171525538074361,-0.2650091738820947,-0.39960237038305324,-0.469253899314549,-0.3109996007003129,-0.0030520729291803987,0.054565663799391484,0.30863224179947135,7
1039,0.23351901403565456,-0.1088460821548368,-0.21928564197970907,-0.16834454009744879,0.007940452471055539,0.34324784975321765,-0.15903898411105793,0.06433503310099067,0.0857027562271501,0.7102486353340575,0.4450648323656084,6
1319,0.050280220674155066,0.14546196153520952,0.23554894978395582,-0.06674024125263764,0.7783058467079169,0.022790831153319115,0.05978963267689518,-0.013473682956346029,-0.2987278055067342,0.4446404190210174,-0.1392694951739786,6
1022,-0.33210489535571336,-0.04360796652643003,-0.4070727779826909,-0.13636992850680982,-0.23708966428548453,-0.4974346779370791,-0.4990768565172357,-0.21049820080563786,0.11036631232371928,-0.30541150176563175,0.03166705662233683,5
1596,-0.5214213586438363,-0.04473635250404674,-0.3253049937953039,-0.07613522128867675,-0.10951404935096967,0.5640296489326838,-0.08838124843372425,-0.2397621189125239,0.3170328505809609,0.24357644218448168,0.24339127439283995,6
55,-0.15861504006493854,0.22943837245685725,-0.5284504379755619,0.3986710881121213,-0.032826546335051554,0.3888015790931674,-0.019886578983516312,0.24873766089161517,0.08339113862194492,-0.3369432281847365,-0.3860127321438207,5
380,-0.004711031226411869,-0.6247461239926806,0.31953869773673044,-0.15962196949489646,-0.06626378425079975,-0.1946646304690483,-0.24719525314411686,0.1445890301891907,-0.27356227672180516,0.3495448378166857,-0.4009630071063383,6
600,-0.024942880907093817,0.7849055168827692,-0.0018179735079656987,-0.11297387260489494,0.004114363149621841,-0.30798476824280563,-0.2589649372981916,-0.1051445292199374,-0.1201784825874919,-0.40291818663671014,-0.14408015932784593,4
1239,-0.32573639879867955,0.247481844602032,-0.4335537803918589,0.38932709524841774,-0.20175605236423794,-0.14525587856550076,-0.25077706081357953,-0.30826569165920503,0.280385806680828,-0.18046868868875715,0.40273722637774617,4
129,-0.4892735199328925,-0.3168322210833206,-0.23834104070651166,-0.20110629641475208,-0.1261202618503187,-0.3623163764972574,-0.3204660896871167,-0.2535119591529466,0.2706814714478713,-0.1995820738268814,-0.3684166172347971,5
11,-0.1425984436613718,-0.047063384036888624,0.13843101469353003,0.7650936944290453,-0.10597841705014048,0.03258069772721681,0.5113598748386259,0.16905491456438257,0.07629725508989757,0.25349020338994116,0.02189172987835172,5
476,0.2337392065831032,-0.5977053963791847,0.2962559505115971,-0.15863632520301574,0.031164969472870046,-0.3918889663221671,-0.38448055847196577,0.2756646480116203,-0.08365713166606202,0.10249140691037789,-0.28162679406442837,5
314,-0.2905897011650813,-0.5156246031210776,0.053728622722471024,0.02387821525581978,-0.005453508121832494,0.5325331327603988,0.42701255393112103,-0.08648180774460425,0.2811134274612308,0.07092074709700324,0.29788814373481276,5
1191,-0.26354726621636115,0.5030198637376866,-0.350780305797702,-0.042711405796201696,0.4207754195609223,-0.23806302782601413,-0.2642261409959489,-0.16523604170756853,0.406526758217136,-0.2203977554439114,0.08921451840468778,5
1525,-0.5092103189434796,-0.14619031326126808,-0.5366469275370996,-0.17036380933310366,-0.2729294939717711,0.11120874486471072,-0.20747110347193526,-0.35578240734056055,0.06696555714295171,-0.05860890253888949,-0.3713715497467456,5
135,0.02116109000517575,0.5560669818412244,-0.37885651336095055,-0.2077197842957004,0.024678519216813206,0.005482132117988239,0.2304108064427989,-0.05992249680004837,-0.35965690973856096,0.4377583013569293,-0.3540587548849118,5
695,-0.3222460706309479,-0.05627137891998371,-0.22451404306157569,-0.1531121494693301,-0.19796331807544823,0.035403010182993896,-0.013073080142453904,-0.42903963648071003,0.6647006153385534,-0.03921906782229409,0.38869951014725257,6
407,0.5927542023723485,-0.21583546833703762,0.5600053259815841,0.09172632155142164,0.03296876018244423,-0.10387990854351922,-0.14038090022968114,0.42394417082605174,-0.23814638590975415,-0.046567162848651,0.09920780983997811,7
996,-0.334515580086337,0.15808634636855504,-0.2978975121288733,-0.051461408051622394,-0.002122842023294285,-0.2635934178236589,-0.23090223951138858,-0.33662781038270884,0.5533101140479396,-0.03556322407731066,0.4776817779578286,7
1078,0.04007997729493462,-0.21937926467954116,0.4842901748354528,0.6816394442135385,-0.039486498814801416,-0.3063630523404395,-0.29106707226017964,0.18770854338099427,-0.06628297638888221,-0.11475323995062514,0.13477109489924768,5
765,0.2404466076547213,0.37758861002272753,-0.41737119941914846,0.15554890814818484,0.035700881432525484,-0.17615888306846944,0.0221494654975949,0.5375108365680797,-0.0034287997343367604,-0.3314528001030712,-0.41186207750295434,6
943,0.48809341870558987,-0.0891917891547306,0.20340831291329245,-0.09723105202172444,0.07968927732633296,-0.3224196465508956,-0.025614628322117063,0.5758814189703146,-0.2644226053829828,-0.196929645905462,-0.3894610290492084,7
654,0.060869106907451995,-0.122062856280529,0.3862017749325582,-0.03721424252686865,-0.10815701144794128,-0.32071981017086093,-0.20072584651639935,0.23099407093964225,-0.5658677868735669,-0.44187904549250845,-0.3273945555993345,5
864,-0.25556518268527006,0.20458960366959247,-0.43041549578857485,0.04543603155364906,-0.08837908268303347,-0.03324131416532085,0.4655184017402955,0.15020461841955476,0.5119692563565199,-0.27700590285674076,-0.3442065554904982,5
826,-0.17622164413936947,-0.5389890614033666,0.13263906036655052,-0.0634026957595888,-0.2979909693698495,-0.4249647460476086,-0.43774725838923095,-0.3266033131707926,0.2155204153934971,-0.04007944556519552,0.20268756903400384,7
16,0.03120791779336155,-0.41694636011438113,0.4469755870444561,-0.15786067894321998,0.0290181408450209,0.5508150719401663,0.5177290914164728,0.02447333719432587,-0.021685554882855555,0.1632442315716971,0.021772334401811182,7
154,-0.18387095212256369,-0.14339608895713532,0.20080341707188684,0.5512837785337489,-0.09741174117692648,0.3293585414104416,0.6585587450766613,0.07695440716064635,0.18512763902417095,0.09577793652797831,0.018970091760366462,5
762,0.11811349898677764,0.41165801763407456,-0.5955136833424204,-0.25469319914179545,-0.16797233119300953,-0.32230057509278065,-0.3574724791401147,0.05972958342262711,-0.003086848722987833,-0.32365337133222205,-0.16992383734433014,6
1131,-0.2349299467239995,-0.3189327118169627,-0.05291460700574888,-0.10057156977811357,-0.152530591935604,0.6646292432733754,0.45496504452244957,-0.29886606740825994,0.009730772128999834,-0.21755859226851068,-0.1464141035258871,5
1390,-0.3413465506116255,-0.054116261627900654,-0.35639938911338714,-0.04339559172036047,-0.10597079419567511,-0.02143035108614493,-0.1048963737060934,-0.5194832355487156,0.4462297319418235,-0.10300756923904678,0.4993631717291664,6
445,0.28966352700216114,0.4943676177918195,-0.37501081925486457,-0.13297690991719796,-0.07686105136368054,-0.4033634928634057,-0.20090709947057117,0.41956859874484237,-0.22448297741338577,-0.24739944656620966,-0.1294968451447635,6
887,0.46918296886760436,-0.014988537702695566,0.1920675838323556,0.014894890249909368,-0.15652478910805248,0.43061146822646995,0.09944460198890095,-0.17759268336895379,-0.358132541039715,0.2669428265039405,0.5400544835009622,7
151,0.03406675537130811,-0.002942586863880969,0.25214043176538276,0.041152499120722504,0.7480061634406172,0.10386172925286767,0.04614891470476339,0.1018576788713747,-0.24923262634974788,0.533345557280291,-0.0646753269527805,4
655,0.29647800624881504,0.04632076173697121,-0.1938416290362559,0.09580015805790831,-0.0037069059611318715,0.1474741956984867,0.07425878870065905,0.7238708936432104,-0.41447308555075574,-0.10622343110579578,-0.358978770316301,5
1018,-0.029182135329801327,-0.3087733257315738,0.0808040512822542,-0.1847621073682228,-0.12991662778511792,0.30583122287404596,0.30217047944379,-0.5623338179150752,-0.433582828807885,-0.20457274643834583,0.33964634367409785,6
1252,-0.25219763955934793,0.38640460526255116,-0.5008086715984997,-0.18865412012880234,0.27181270660448503,-0.33988233304927995,-0.35534622953499534,-0.09093070363065389,0.3238805650638861,-0.16598471369980472,-0.21046876237691314,5
708,-0.18157919877341505,0.05837151030426882,-0.47152410706740955,-0.016744992822841042,-0.25163818810312555,-0.28354242627549836,-0.21209686240046854,-0.2406987765948863,0.11383580232752585,-0.17281716159412452,0.6719694609800569,6
